,ball_pos0,ball_pos1,ball_vel0,ball_vel1,paddle_2,paddle_1
,142.0,90.0,-3.543122000000002,-1.771561000000001,40.0,72.0
,139.0,89.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,136.0,88.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,133.0,87.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,130.0,86.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,127.0,85.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,124.0,84.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,121.0,83.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,118.0,82.0,-3.543122000000002,-1.771561000000001,40.0,72.0
,115.0,81.0,-3.543122000000002,-1.771561000000001,40.0,80.0
,112.0,80.0,-3.543122000000002,-1.771561000000001,40.0,80.0
,109.0,79.0,-3.543122000000002,-1.771561000000001,40.0,80.0
,106.0,78.0,-3.543122000000002,-1.771561000000001,40.0,80.0
,103.0,77.0,-3.543122000000002,-1.771561000000001,40.0,80.0
,100.0,76.0,-3.543122000000002,-1.771561000000001,40.0,72.0
,97.0,75.0,-3.543122000000002,-1.771561000000001,40.0,64.0
,94.0,74.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,91.0,73.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,88.0,72.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,85.0,71.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,82.0,70.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,79.0,69.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,76.0,68.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,73.0,67.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,70.0,66.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,67.0,65.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,64.0,64.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,61.0,63.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,58.0,62.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,55.0,61.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,52.0,60.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,49.0,59.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,46.0,58.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,43.0,57.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,40.0,56.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,37.0,55.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,34.0,54.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,31.0,53.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,28.0,52.0,-3.543122000000002,-1.771561000000001,40.0,56.0
,266.0,324.0,-4.287177620000003,2.1435888100000016,360.0,80.0
,262.0,326.0,-4.287177620000003,2.1435888100000016,360.0,88.0
,258.0,328.0,-4.287177620000003,2.1435888100000016,360.0,88.0
,254.0,330.0,-4.287177620000003,2.1435888100000016,360.0,88.0
,250.0,332.0,-4.287177620000003,2.1435888100000016,360.0,96.0
,246.0,334.0,-4.287177620000003,2.1435888100000016,360.0,96.0
,242.0,336.0,-4.287177620000003,2.1435888100000016,360.0,96.0
,238.0,338.0,-4.287177620000003,2.1435888100000016,360.0,104.0
,234.0,340.0,-4.287177620000003,2.1435888100000016,360.0,104.0
,230.0,342.0,-4.287177620000003,2.1435888100000016,360.0,104.0
,226.0,344.0,-4.287177620000003,2.1435888100000016,360.0,104.0
,222.0,346.0,-4.287177620000003,2.1435888100000016,360.0,112.0
,218.0,348.0,-4.287177620000003,2.1435888100000016,360.0,112.0
,214.0,350.0,-4.287177620000003,2.1435888100000016,360.0,112.0
,210.0,352.0,-4.287177620000003,2.1435888100000016,360.0,120.0
,206.0,354.0,-4.287177620000003,2.1435888100000016,360.0,128.0
,202.0,356.0,-4.287177620000003,2.1435888100000016,360.0,128.0
,198.0,358.0,-4.287177620000003,2.1435888100000016,360.0,136.0
,194.0,360.0,-4.287177620000003,2.1435888100000016,360.0,144.0
,190.0,362.0,-4.287177620000003,2.1435888100000016,360.0,144.0
,186.0,364.0,-4.287177620000003,2.1435888100000016,360.0,144.0
,182.0,366.0,-4.287177620000003,2.1435888100000016,360.0,152.0
,178.0,368.0,-4.287177620000003,2.1435888100000016,360.0,152.0
,174.0,370.0,-4.287177620000003,2.1435888100000016,360.0,152.0
,170.0,372.0,-4.287177620000003,2.1435888100000016,360.0,152.0
,166.0,374.0,-4.287177620000003,2.1435888100000016,360.0,160.0
,162.0,376.0,-4.287177620000003,2.1435888100000016,360.0,160.0
,158.0,378.0,-4.287177620000003,2.1435888100000016,360.0,160.0
,154.0,380.0,-4.287177620000003,2.1435888100000016,360.0,168.0
,150.0,382.0,-4.287177620000003,2.1435888100000016,360.0,168.0
,146.0,380.0,-4.287177620000003,-2.1435888100000016,360.0,168.0
,142.0,378.0,-4.287177620000003,-2.1435888100000016,360.0,176.0
,138.0,376.0,-4.287177620000003,-2.1435888100000016,360.0,176.0
,134.0,374.0,-4.287177620000003,-2.1435888100000016,360.0,176.0
,130.0,372.0,-4.287177620000003,-2.1435888100000016,360.0,184.0
,126.0,370.0,-4.287177620000003,-2.1435888100000016,360.0,192.0
,122.0,368.0,-4.287177620000003,-2.1435888100000016,360.0,192.0
,118.0,366.0,-4.287177620000003,-2.1435888100000016,360.0,192.0
,114.0,364.0,-4.287177620000003,-2.1435888100000016,360.0,200.0
,110.0,362.0,-4.287177620000003,-2.1435888100000016,360.0,200.0
,106.0,360.0,-4.287177620000003,-2.1435888100000016,360.0,200.0
,102.0,358.0,-4.287177620000003,-2.1435888100000016,360.0,208.0
,98.0,356.0,-4.287177620000003,-2.1435888100000016,360.0,208.0
,94.0,354.0,-4.287177620000003,-2.1435888100000016,360.0,208.0
,90.0,352.0,-4.287177620000003,-2.1435888100000016,360.0,216.0
,86.0,350.0,-4.287177620000003,-2.1435888100000016,360.0,224.0
,82.0,348.0,-4.287177620000003,-2.1435888100000016,360.0,224.0
,78.0,346.0,-4.287177620000003,-2.1435888100000016,360.0,232.0
,74.0,344.0,-4.287177620000003,-2.1435888100000016,360.0,240.0
,70.0,342.0,-4.287177620000003,-2.1435888100000016,360.0,248.0
,66.0,340.0,-4.287177620000003,-2.1435888100000016,360.0,256.0
,62.0,338.0,-4.287177620000003,-2.1435888100000016,360.0,264.0
,58.0,336.0,-4.287177620000003,-2.1435888100000016,360.0,272.0
,54.0,334.0,-4.287177620000003,-2.1435888100000016,360.0,280.0
,50.0,332.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,46.0,330.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,42.0,328.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,38.0,326.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,34.0,324.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,30.0,322.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,26.0,320.0,-4.287177620000003,-2.1435888100000016,360.0,288.0
,269.0,116.0,-5.187484920200005,2.5937424601000023,360.0,224.0
,264.0,118.0,-5.187484920200005,2.5937424601000023,360.0,224.0
,259.0,120.0,-5.187484920200005,2.5937424601000023,360.0,216.0
,254.0,122.0,-5.187484920200005,2.5937424601000023,360.0,216.0
,249.0,124.0,-5.187484920200005,2.5937424601000023,360.0,216.0
,244.0,126.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,239.0,128.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,234.0,130.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,229.0,132.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,224.0,134.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,219.0,136.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,214.0,138.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,209.0,140.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,204.0,142.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,199.0,144.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,194.0,146.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,189.0,148.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,184.0,150.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,179.0,152.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,174.0,154.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,169.0,156.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,164.0,158.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,159.0,160.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,154.0,162.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,149.0,164.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,144.0,166.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,139.0,168.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,134.0,170.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,129.0,172.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,124.0,174.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,119.0,176.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,114.0,178.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,109.0,180.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,104.0,182.0,-5.187484920200005,2.5937424601000023,360.0,184.0
,99.0,184.0,-5.187484920200005,2.5937424601000023,360.0,192.0
,94.0,186.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,89.0,188.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,84.0,190.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,79.0,192.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,74.0,194.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,69.0,196.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,64.0,198.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,59.0,200.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,54.0,202.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,49.0,204.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,44.0,206.0,-5.187484920200005,2.5937424601000023,360.0,200.0
,39.0,208.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,34.0,210.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,29.0,212.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,24.0,214.0,-5.187484920200005,2.5937424601000023,360.0,208.0
,268.0,177.0,-6.276856753442007,-3.1384283767210035,85.0,144.0
,262.0,174.0,-6.276856753442007,-3.1384283767210035,80.0,136.0
,256.0,171.0,-6.276856753442007,-3.1384283767210035,75.0,128.0
,250.0,168.0,-6.276856753442007,-3.1384283767210035,70.0,128.0
,244.0,165.0,-6.276856753442007,-3.1384283767210035,65.0,128.0
,238.0,162.0,-6.276856753442007,-3.1384283767210035,60.0,120.0
,232.0,159.0,-6.276856753442007,-3.1384283767210035,55.0,120.0
,226.0,156.0,-6.276856753442007,-3.1384283767210035,50.0,120.0
,220.0,153.0,-6.276856753442007,-3.1384283767210035,45.0,120.0
,214.0,150.0,-6.276856753442007,-3.1384283767210035,40.0,112.0
,208.0,147.0,-6.276856753442007,-3.1384283767210035,40.0,112.0
,202.0,144.0,-6.276856753442007,-3.1384283767210035,40.0,112.0
,196.0,141.0,-6.276856753442007,-3.1384283767210035,40.0,112.0
,190.0,138.0,-6.276856753442007,-3.1384283767210035,40.0,104.0
,184.0,135.0,-6.276856753442007,-3.1384283767210035,40.0,104.0
,178.0,132.0,-6.276856753442007,-3.1384283767210035,40.0,104.0
,172.0,129.0,-6.276856753442007,-3.1384283767210035,40.0,104.0
,166.0,126.0,-6.276856753442007,-3.1384283767210035,40.0,96.0
,160.0,123.0,-6.276856753442007,-3.1384283767210035,40.0,96.0
,154.0,120.0,-6.276856753442007,-3.1384283767210035,40.0,96.0
,148.0,117.0,-6.276856753442007,-3.1384283767210035,40.0,88.0
,142.0,114.0,-6.276856753442007,-3.1384283767210035,40.0,88.0
,136.0,111.0,-6.276856753442007,-3.1384283767210035,40.0,88.0
,130.0,108.0,-6.276856753442007,-3.1384283767210035,40.0,88.0
,124.0,105.0,-6.276856753442007,-3.1384283767210035,40.0,88.0
,118.0,102.0,-6.276856753442007,-3.1384283767210035,40.0,80.0
,112.0,99.0,-6.276856753442007,-3.1384283767210035,40.0,80.0
,106.0,96.0,-6.276856753442007,-3.1384283767210035,40.0,72.0
,100.0,93.0,-6.276856753442007,-3.1384283767210035,40.0,72.0
,94.0,90.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,88.0,87.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,82.0,84.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,76.0,81.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,70.0,78.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,64.0,75.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,58.0,72.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,52.0,69.0,-6.276856753442007,-3.1384283767210035,40.0,64.0
,46.0,66.0,-6.276856753442007,-3.1384283767210035,40.0,56.0
,40.0,63.0,-6.276856753442007,-3.1384283767210035,40.0,48.0
,34.0,60.0,-6.276856753442007,-3.1384283767210035,40.0,48.0
,28.0,57.0,-6.276856753442007,-3.1384283767210035,40.0,48.0
,268.0,168.0,-2.0,-2.0,290.0,48.0
,266.0,166.0,-2.0,-2.0,295.0,48.0
,264.0,164.0,-2.0,-2.0,300.0,48.0
,262.0,162.0,-2.0,-2.0,305.0,48.0
,260.0,160.0,-2.0,-2.0,310.0,48.0
,258.0,158.0,-2.0,-2.0,315.0,48.0
,256.0,156.0,-2.0,-2.0,320.0,48.0
,254.0,154.0,-2.0,-2.0,325.0,48.0
,252.0,152.0,-2.0,-2.0,330.0,48.0
,250.0,150.0,-2.0,-2.0,335.0,48.0
,248.0,148.0,-2.0,-2.0,340.0,48.0
,246.0,146.0,-2.0,-2.0,345.0,48.0
,244.0,144.0,-2.0,-2.0,350.0,48.0
,242.0,142.0,-2.0,-2.0,355.0,48.0
,240.0,140.0,-2.0,-2.0,360.0,48.0
,238.0,138.0,-2.0,-2.0,360.0,48.0
,236.0,136.0,-2.0,-2.0,360.0,48.0
,234.0,134.0,-2.0,-2.0,360.0,48.0
,232.0,132.0,-2.0,-2.0,360.0,48.0
,230.0,130.0,-2.0,-2.0,360.0,48.0
,228.0,128.0,-2.0,-2.0,360.0,40.0
,226.0,126.0,-2.0,-2.0,360.0,40.0
,224.0,124.0,-2.0,-2.0,360.0,40.0
,222.0,122.0,-2.0,-2.0,360.0,40.0
,220.0,120.0,-2.0,-2.0,360.0,40.0
,218.0,118.0,-2.0,-2.0,360.0,40.0
,216.0,116.0,-2.0,-2.0,360.0,40.0
,214.0,114.0,-2.0,-2.0,360.0,40.0
,212.0,112.0,-2.0,-2.0,360.0,48.0
,210.0,110.0,-2.0,-2.0,360.0,56.0
,208.0,108.0,-2.0,-2.0,360.0,56.0
,206.0,106.0,-2.0,-2.0,360.0,56.0
,204.0,104.0,-2.0,-2.0,360.0,56.0
,202.0,102.0,-2.0,-2.0,360.0,64.0
,200.0,100.0,-2.0,-2.0,360.0,72.0
,198.0,98.0,-2.0,-2.0,360.0,72.0
,196.0,96.0,-2.0,-2.0,360.0,72.0
,194.0,94.0,-2.0,-2.0,360.0,80.0
,192.0,92.0,-2.0,-2.0,360.0,80.0
,190.0,90.0,-2.0,-2.0,360.0,80.0
,188.0,88.0,-2.0,-2.0,360.0,80.0
,186.0,86.0,-2.0,-2.0,360.0,72.0
,184.0,84.0,-2.0,-2.0,360.0,64.0
,182.0,82.0,-2.0,-2.0,360.0,64.0
,180.0,80.0,-2.0,-2.0,360.0,64.0
,178.0,78.0,-2.0,-2.0,360.0,64.0
,176.0,76.0,-2.0,-2.0,360.0,64.0
,174.0,74.0,-2.0,-2.0,360.0,64.0
,172.0,72.0,-2.0,-2.0,360.0,64.0
,170.0,70.0,-2.0,-2.0,360.0,64.0
,168.0,68.0,-2.0,-2.0,360.0,56.0
,166.0,66.0,-2.0,-2.0,360.0,48.0
,164.0,64.0,-2.0,-2.0,360.0,48.0
,162.0,62.0,-2.0,-2.0,360.0,48.0
,160.0,60.0,-2.0,-2.0,360.0,56.0
,158.0,58.0,-2.0,-2.0,360.0,64.0
,156.0,56.0,-2.0,-2.0,360.0,64.0
,154.0,54.0,-2.0,-2.0,360.0,64.0
,152.0,52.0,-2.0,-2.0,360.0,64.0
,150.0,50.0,-2.0,-2.0,360.0,64.0
,148.0,48.0,-2.0,-2.0,360.0,72.0
,146.0,46.0,-2.0,-2.0,360.0,72.0
,144.0,44.0,-2.0,-2.0,360.0,72.0
,142.0,42.0,-2.0,-2.0,360.0,72.0
,140.0,40.0,-2.0,-2.0,360.0,80.0
,138.0,38.0,-2.0,-2.0,360.0,88.0
,136.0,36.0,-2.0,-2.0,360.0,88.0
,134.0,34.0,-2.0,-2.0,360.0,88.0
,132.0,32.0,-2.0,-2.0,360.0,88.0
,130.0,30.0,-2.0,-2.0,360.0,88.0
,128.0,28.0,-2.0,-2.0,360.0,88.0
,126.0,26.0,-2.0,-2.0,360.0,96.0
,124.0,24.0,-2.0,-2.0,360.0,104.0
,122.0,22.0,-2.0,-2.0,360.0,104.0
,120.0,20.0,-2.0,-2.0,360.0,104.0
,118.0,22.0,-2.0,2.0,360.0,104.0
,116.0,24.0,-2.0,2.0,360.0,104.0
,114.0,26.0,-2.0,2.0,360.0,96.0
,112.0,28.0,-2.0,2.0,360.0,96.0
,110.0,30.0,-2.0,2.0,360.0,96.0
,108.0,32.0,-2.0,2.0,360.0,96.0
,106.0,34.0,-2.0,2.0,360.0,88.0
,104.0,36.0,-2.0,2.0,360.0,80.0
,102.0,38.0,-2.0,2.0,360.0,80.0
,100.0,40.0,-2.0,2.0,360.0,80.0
,98.0,42.0,-2.0,2.0,360.0,80.0
,96.0,44.0,-2.0,2.0,360.0,88.0
,94.0,46.0,-2.0,2.0,360.0,96.0
,92.0,48.0,-2.0,2.0,360.0,96.0
,90.0,50.0,-2.0,2.0,360.0,96.0
,88.0,52.0,-2.0,2.0,360.0,96.0
,86.0,54.0,-2.0,2.0,360.0,96.0
,84.0,56.0,-2.0,2.0,360.0,96.0
,82.0,58.0,-2.0,2.0,360.0,88.0
,80.0,60.0,-2.0,2.0,360.0,80.0
,78.0,62.0,-2.0,2.0,360.0,80.0
,76.0,64.0,-2.0,2.0,360.0,80.0
,74.0,66.0,-2.0,2.0,360.0,80.0
,72.0,68.0,-2.0,2.0,360.0,80.0
,70.0,70.0,-2.0,2.0,360.0,80.0
,68.0,72.0,-2.0,2.0,360.0,80.0
,66.0,74.0,-2.0,2.0,360.0,88.0
,64.0,76.0,-2.0,2.0,360.0,96.0
,62.0,78.0,-2.0,2.0,360.0,104.0
,60.0,80.0,-2.0,2.0,360.0,104.0
,58.0,82.0,-2.0,2.0,360.0,104.0
,56.0,84.0,-2.0,2.0,360.0,104.0
,54.0,86.0,-2.0,2.0,360.0,104.0
,52.0,88.0,-2.0,2.0,360.0,104.0
,50.0,90.0,-2.0,2.0,360.0,104.0
,48.0,92.0,-2.0,2.0,360.0,104.0
,46.0,94.0,-2.0,2.0,360.0,104.0
,44.0,96.0,-2.0,2.0,360.0,104.0
,42.0,98.0,-2.0,2.0,360.0,104.0
,40.0,100.0,-2.0,2.0,360.0,104.0
,38.0,102.0,-2.0,2.0,360.0,112.0
,36.0,104.0,-2.0,2.0,360.0,112.0
,34.0,106.0,-2.0,2.0,360.0,112.0
,32.0,108.0,-2.0,2.0,360.0,112.0
,30.0,110.0,-2.0,2.0,360.0,112.0
,28.0,112.0,-2.0,2.0,360.0,112.0
,268.0,240.0,-2.4200000000000004,2.4200000000000004,40.0,200.0
,266.0,242.0,-2.4200000000000004,2.4200000000000004,40.0,200.0
,264.0,244.0,-2.4200000000000004,2.4200000000000004,40.0,200.0
,262.0,246.0,-2.4200000000000004,2.4200000000000004,40.0,208.0
,260.0,248.0,-2.4200000000000004,2.4200000000000004,40.0,216.0
,258.0,250.0,-2.4200000000000004,2.4200000000000004,40.0,224.0
,256.0,252.0,-2.4200000000000004,2.4200000000000004,40.0,232.0
,254.0,254.0,-2.4200000000000004,2.4200000000000004,40.0,240.0
,252.0,256.0,-2.4200000000000004,2.4200000000000004,40.0,248.0
,250.0,258.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,248.0,260.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,246.0,262.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,244.0,264.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,242.0,266.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,240.0,268.0,-2.4200000000000004,2.4200000000000004,40.0,256.0
,238.0,270.0,-2.4200000000000004,2.4200000000000004,40.0,264.0
,236.0,272.0,-2.4200000000000004,2.4200000000000004,40.0,272.0
,234.0,274.0,-2.4200000000000004,2.4200000000000004,40.0,280.0
,232.0,276.0,-2.4200000000000004,2.4200000000000004,40.0,280.0
,230.0,278.0,-2.4200000000000004,2.4200000000000004,40.0,280.0
,228.0,280.0,-2.4200000000000004,2.4200000000000004,40.0,280.0
,226.0,282.0,-2.4200000000000004,2.4200000000000004,40.0,280.0
,224.0,284.0,-2.4200000000000004,2.4200000000000004,40.0,288.0
,222.0,286.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,220.0,288.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,218.0,290.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,216.0,292.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,214.0,294.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,212.0,296.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,210.0,298.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,208.0,300.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,206.0,302.0,-2.4200000000000004,2.4200000000000004,40.0,304.0
,204.0,304.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,202.0,306.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,200.0,308.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,198.0,310.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,196.0,312.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,194.0,314.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,192.0,316.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,190.0,318.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,188.0,320.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,186.0,322.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,184.0,324.0,-2.4200000000000004,2.4200000000000004,40.0,304.0
,182.0,326.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,180.0,328.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,178.0,330.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,176.0,332.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,174.0,334.0,-2.4200000000000004,2.4200000000000004,40.0,296.0
,172.0,336.0,-2.4200000000000004,2.4200000000000004,40.0,304.0
,170.0,338.0,-2.4200000000000004,2.4200000000000004,40.0,312.0
,168.0,340.0,-2.4200000000000004,2.4200000000000004,40.0,320.0
,166.0,342.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,164.0,344.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,162.0,346.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,160.0,348.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,158.0,350.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,156.0,352.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,154.0,354.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,152.0,356.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,150.0,358.0,-2.4200000000000004,2.4200000000000004,40.0,336.0
,148.0,360.0,-2.4200000000000004,2.4200000000000004,40.0,344.0
,146.0,362.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,144.0,364.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,142.0,366.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,140.0,368.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,138.0,370.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,136.0,372.0,-2.4200000000000004,2.4200000000000004,40.0,352.0
,134.0,374.0,-2.4200000000000004,2.4200000000000004,40.0,344.0
,132.0,376.0,-2.4200000000000004,2.4200000000000004,40.0,336.0
,130.0,378.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,128.0,380.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,126.0,382.0,-2.4200000000000004,2.4200000000000004,40.0,328.0
,124.0,380.0,-2.4200000000000004,-2.4200000000000004,40.0,328.0
,122.0,378.0,-2.4200000000000004,-2.4200000000000004,40.0,328.0
,120.0,376.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,118.0,374.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,116.0,372.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,114.0,370.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,112.0,368.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,110.0,366.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,108.0,364.0,-2.4200000000000004,-2.4200000000000004,40.0,304.0
,106.0,362.0,-2.4200000000000004,-2.4200000000000004,40.0,296.0
,104.0,360.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,102.0,358.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,100.0,356.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,98.0,354.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,96.0,352.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,94.0,350.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,92.0,348.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,90.0,346.0,-2.4200000000000004,-2.4200000000000004,40.0,288.0
,88.0,344.0,-2.4200000000000004,-2.4200000000000004,40.0,296.0
,86.0,342.0,-2.4200000000000004,-2.4200000000000004,40.0,304.0
,84.0,340.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,82.0,338.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,80.0,336.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,78.0,334.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,76.0,332.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,74.0,330.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,72.0,328.0,-2.4200000000000004,-2.4200000000000004,40.0,312.0
,70.0,326.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,68.0,324.0,-2.4200000000000004,-2.4200000000000004,40.0,328.0
,66.0,322.0,-2.4200000000000004,-2.4200000000000004,40.0,336.0
,64.0,320.0,-2.4200000000000004,-2.4200000000000004,40.0,336.0
,62.0,318.0,-2.4200000000000004,-2.4200000000000004,40.0,336.0
,60.0,316.0,-2.4200000000000004,-2.4200000000000004,40.0,336.0
,58.0,314.0,-2.4200000000000004,-2.4200000000000004,40.0,336.0
,56.0,312.0,-2.4200000000000004,-2.4200000000000004,40.0,328.0
,54.0,310.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
,52.0,308.0,-2.4200000000000004,-2.4200000000000004,40.0,320.0
